year,month,day,hour,minute,kwm2,temp,rh
1999,6,25,5,30,0.91,25.22,97.6
1999,6,25,5,35,1.57,25.17,97.7
1999,6,25,5,40,2.36,25.16,97.9
1999,6,25,5,45,4.88,25.15,98
1999,6,25,5,50,9.26,25.13,97.9
1999,6,25,5,55,12.49,25.14,98
1999,6,25,6,0,19.9,25.14,98
1999,6,25,6,5,25.72,25.13,98.1
1999,6,25,6,10,29.49,25.12,98.2
1999,6,25,6,15,43,25.14,98.2
1999,6,25,6,20,49.33,25.19,98.1
1999,6,25,6,25,58.94,25.21,97.8
1999,6,25,6,30,76.4,25.24,97.6
1999,6,25,6,35,84.9,25.33,97.4
1999,6,25,6,40,96.2,25.43,96.9
1999,6,25,6,45,95.5,25.53,96.1
1999,6,25,6,50,92.8,25.63,95.3
1999,6,25,6,55,111.8,25.68,94.7
1999,6,25,7,0,118.8,25.78,93.9
1999,6,25,7,5,152.5,25.87,92.7
1999,6,25,7,10,191.9,26.07,91.6
1999,6,25,7,15,133.1,26.37,89.7
1999,6,25,7,20,119.2,26.47,88.3
1999,6,25,7,25,135,26.45,88
1999,6,25,7,30,159.8,26.5,87.5
1999,6,25,7,35,180.2,26.52,87.6
1999,6,25,7,40,200.5,26.57,87.6
1999,6,25,7,45,205.7,26.6,87.5
1999,6,25,7,50,218.3,26.59,86.6
1999,6,25,7,55,328.9,26.83,88.7
1999,6,25,8,0,422.6,27.25,88.8
1999,6,25,8,5,299.3,27.13,84.6
1999,6,25,8,10,326.2,27.15,83.3
1999,6,25,8,15,418.6,27.37,82.8
1999,6,25,8,20,360.4,27.51,81.4
1999,6,25,8,25,488.4,27.64,81.3
1999,6,25,8,30,510.4,27.91,81.7
1999,6,25,8,35,415.1,28.02,80.9
1999,6,25,8,40,303,27.96,82.5
1999,6,25,8,45,382,27.87,82.6
1999,6,25,8,50,436,28.18,80.5
1999,6,25,8,55,279.4,28.48,78.6
1999,6,25,9,0,265.1,28.49,78.5
1999,6,25,9,5,229.4,28.5,78.6
1999,6,25,9,10,210.9,28.39,78.8
1999,6,25,9,15,203.3,28.37,77.7
1999,6,25,9,20,243.6,28.31,76.4
1999,6,25,9,25,209.1,28.3,76.9
1999,6,25,9,30,157.4,28.37,78.7
1999,6,25,9,35,160.1,27.58,84.3
1999,6,25,9,40,158.2,26.87,88
1999,6,25,9,45,137.6,26.42,90.1
1999,6,25,9,50,137,26.22,91.8
1999,6,25,9,55,133.4,25.75,93.9
1999,6,25,10,0,128.5,25.33,96.2
1999,6,25,10,5,129.8,25.33,98.5
1999,6,25,10,10,97.9,25.48,99.4
1999,6,25,10,15,100.3,25.16,98.9
1999,6,25,10,20,134.3,25.04,99
1999,6,25,10,25,156.3,24.82,98.9
1999,6,25,10,30,171.3,24.63,98.5
1999,6,25,10,35,222.4,24.65,98.9
1999,6,25,10,40,250.3,24.97,98.9
1999,6,25,10,45,219.7,25.12,98.7
1999,6,25,10,50,141.6,25.21,98.3
1999,6,25,10,55,127.6,25.33,98.1
1999,6,25,11,0,146,25.38,97.6
1999,6,25,11,5,87.8,25.28,97
1999,6,25,11,10,80.8,25.11,96.3
1999,6,25,11,15,76.8,25.21,96
1999,6,25,11,20,75.5,25.39,94.7
1999,6,25,11,25,86.3,25.56,95.6
1999,6,25,11,30,108.5,25.57,95.8
1999,6,25,11,35,130.3,25.49,96.1
1999,6,25,11,40,134.9,25.46,96.3
1999,6,25,11,45,139.5,25.5,96.9
1999,6,25,11,50,148.3,25.51,97.1
1999,6,25,11,55,162.4,25.32,96.9
1999,6,25,12,0,177.3,25.31,97.3
1999,6,25,12,5,196.1,25.33,97
1999,6,25,12,10,206.3,25.45,97.1
1999,6,25,12,15,225.6,25.51,97.2
1999,6,25,12,20,285.8,25.61,97.4
1999,6,25,12,25,359.1,25.71,97.5
1999,6,25,12,30,615.2,25.89,97.6
1999,6,25,12,35,1104,26.37,97.8
1999,6,25,12,40,851,26.47,94.9
1999,6,25,12,45,826,26.45,93.4
1999,6,25,12,50,1130,26.86,91.6
1999,6,25,12,55,919,27.52,86.3
1999,6,25,13,0,836,27.92,82.7
1999,6,25,13,5,1006,28.24,79.4
1999,6,25,13,10,961,28.46,79
1999,6,25,13,15,942,28.47,77.9
1999,6,25,13,20,926,28.71,77
1999,6,25,13,25,930,29.09,75.8
1999,6,25,13,30,975,29.18,75
1999,6,25,13,35,813,29.4,72.9
1999,6,25,13,40,942,29.54,72.5
1999,6,25,13,45,997,30.02,71.3
1999,6,25,13,50,1020,30.27,71
1999,6,25,13,55,989,30.03,70.5
1999,6,25,14,0,776,30.05,71
1999,6,25,14,5,728,30.18,69.42
1999,6,25,14,10,635.9,30.4,68.05
1999,6,25,14,15,635,30.7,67.75
1999,6,25,14,20,279.3,30.87,67.18
1999,6,25,14,25,367.9,30.35,68.47
1999,6,25,14,30,973,30.32,69.22
1999,6,25,14,35,939,31.05,66.85
1999,6,25,14,40,809,31.5,65.48
1999,6,25,14,45,934,31.34,65.87
1999,6,25,14,50,884,31.35,64.31
1999,6,25,14,55,814,31.1,64.79
1999,6,25,15,0,497,31.08,65
1999,6,25,15,5,313.5,30.76,65.99
1999,6,25,15,10,243.7,30.46,66.63
1999,6,25,15,15,222,30.36,67.51
1999,6,25,15,20,281.1,30.54,66.53
1999,6,25,15,25,244.6,30.45,69.83
1999,6,25,15,30,218.3,29.95,72.8
1999,6,25,15,35,223.7,29.7,72.6
1999,6,25,15,40,231.8,29.59,75.5
1999,6,25,15,45,258.7,29.39,75.4
1999,6,25,15,50,271,29.38,75.2
1999,6,25,15,55,277.3,29.39,75.2
1999,6,25,16,0,379.4,29.44,76.2
1999,6,25,16,5,187.7,29.48,74.8
1999,6,25,16,10,122.9,29.28,74.9
1999,6,25,16,15,127.6,29.15,75.7
1999,6,25,16,20,134.8,29.11,77.4
1999,6,25,16,25,184.2,28.98,80
1999,6,25,16,30,502.1,28.79,80.9
1999,6,25,16,35,673.7,28.82,80.7
1999,6,25,16,40,608.6,28.93,79.7
1999,6,25,16,45,536.4,29.08,80.1
1999,6,25,16,50,379.9,29.26,80.7
1999,6,25,16,55,282.8,29.16,79
1999,6,25,17,0,367.4,28.99,76.8
1999,6,25,17,5,349.5,28.97,77.5
1999,6,25,17,10,172.5,28.86,78.1
1999,6,25,17,15,183.1,28.71,79.5
1999,6,25,17,20,135.4,28.35,82
1999,6,25,17,25,256.5,28.02,81.9
1999,6,25,17,30,347,28.02,81.5
1999,6,25,17,35,241.4,28.14,79.9
1999,6,25,17,40,321,28.09,79.3
1999,6,25,17,45,294.4,28.27,78.3
1999,6,25,17,50,271.9,28.41,78
1999,6,25,17,55,261,28.47,77
1999,6,25,18,0,247.7,28.35,77.4
1999,6,25,18,5,236.4,28.32,77.9
1999,6,25,18,10,218.3,28.4,77.3
1999,6,25,18,15,197.2,28.23,77.8
1999,6,25,18,20,183.1,28.22,78.5
1999,6,25,18,25,189.3,28.33,78.6
1999,6,25,18,30,156.9,28.36,78.9
1999,6,25,18,35,77.3,28.05,81.1
1999,6,25,18,40,92.1,27.76,83.1
1999,6,25,18,45,35.88,27.63,83.4
1999,6,25,18,50,26.78,27.49,84
1999,6,25,18,55,27.16,27.33,84.8
1999,6,25,19,0,50.16,27.17,85.5
1999,6,25,19,5,52.72,27.13,85.3
1999,6,25,19,10,31.04,26.98,85.4
1999,6,25,19,15,14.3,26.81,86.4
1999,6,25,19,20,10.92,26.7,86.9
1999,6,25,19,25,10.41,26.63,87.2
1999,6,25,19,30,7.96,26.57,87.7
1999,6,25,19,35,5.01,26.53,87.4
1999,6,25,19,40,2.43,26.42,85.5
1999,6,25,19,45,1.36,26.33,85
1999,6,25,19,50,0.66,26.25,85.6
1999,6,25,19,55,0.52,26.18,86.3
1999,6,25,20,0,0.37,26.02,87.1
1999,6,25,20,5,0.24,25.93,87.9
1999,6,25,20,10,0.27,25.86,88.3
1999,6,25,20,15,0.2,25.78,88.4
1999,6,25,20,20,0.24,25.71,88.4
1999,6,25,20,25,0.24,25.67,88.7
1999,6,25,20,30,0.23,25.63,89.1
1999,6,25,20,35,0.26,25.61,89.9
1999,6,25,20,40,0.24,25.5,89.8
1999,6,25,20,45,0.24,25.43,90.3
1999,6,25,20,50,0.23,25.39,90.5
1999,6,25,20,55,0.23,25.38,90.5
1999,6,25,21,0,0.22,25.34,91.1
1999,6,25,21,5,0.2,25.29,91.4
1999,6,25,21,10,0.2,25.23,91.4
1999,6,25,21,15,0.2,25.16,91.5
1999,6,25,21,20,0.2,25.15,92.1
1999,6,25,21,25,0.17,25.23,92
1999,6,25,21,30,0.2,25.27,91.9
1999,6,25,21,35,0.21,25.21,92
1999,6,25,21,40,0.15,25.18,92.5
1999,6,25,21,45,0.15,25.14,92.8
1999,6,25,21,50,0.2,25.16,92.8
1999,6,25,21,55,0.19,25.18,92.8
1999,6,25,22,0,0.23,25.17,92.7
1999,6,25,22,5,0.2,25.2,92.7
1999,6,25,22,10,0.18,25.22,92.6
1999,6,25,22,15,0.15,25.21,92.7
1999,6,25,22,20,0.15,25.2,92.9
1999,6,25,22,25,0.15,25.21,93.1
1999,6,25,22,30,0.18,25.18,93.5
1999,6,25,22,35,0.14,25.08,94.1
1999,6,25,22,40,0.19,25.04,94.5
1999,6,25,22,45,0.18,25.04,94.9
1999,6,25,22,50,0.19,25.02,94.8
1999,6,25,22,55,0.2,25.02,94.9
1999,6,25,23,0,0.19,25,94.9
1999,6,25,23,5,0.14,24.98,95.1
1999,6,25,23,10,0.17,24.95,95
1999,6,25,23,15,0.15,24.92,95.4
1999,6,25,23,20,0.14,24.87,95.4
1999,6,25,23,25,0.17,24.86,95.6
1999,6,25,23,30,0.2,24.88,95.4
1999,6,25,23,35,0.18,24.87,95.1
1999,6,25,23,40,0.2,24.86,94.8
1999,6,25,23,45,0.18,24.88,94.6
1999,6,25,23,50,0.16,24.93,94.3
1999,6,25,23,55,0.17,24.94,94.3
1999,6,26,0,0,0.15,24.86,94.5
1999,6,26,0,5,0.14,24.77,94.8
1999,6,26,0,10,0.16,24.75,95.4
1999,6,26,0,15,0.15,24.67,95.5
1999,6,26,0,20,0.18,24.58,96.1
1999,6,26,0,25,0.18,24.5,96.4
1999,6,26,0,30,0.16,24.45,96.6
1999,6,26,0,35,0.17,24.43,97.1
1999,6,26,0,40,0.14,24.37,97.3
1999,6,26,0,45,0.18,24.29,97.6
1999,6,26,0,50,0.18,24.23,97.8
1999,6,26,0,55,0.16,24.23,98.1
1999,6,26,1,0,0.18,24.19,98.2
1999,6,26,1,5,0.17,24.15,98.3
1999,6,26,1,10,0.14,24.14,98.5
1999,6,26,1,15,0.14,24.09,98.7
1999,6,26,1,20,0.14,24.06,98.8
1999,6,26,1,25,0.15,24.07,99.1
1999,6,26,1,30,0.12,24.08,99.2
1999,6,26,1,35,0.12,24.1,99.2
1999,6,26,1,40,0.14,24.15,99.2
1999,6,26,1,45,0.14,24.2,99.2
1999,6,26,1,50,0.14,24.23,99
1999,6,26,1,55,0.14,24.26,98.8
1999,6,26,2,0,0.18,24.3,98.5
1999,6,26,2,5,0.16,24.27,98
1999,6,26,2,10,0.12,24.29,97.8
1999,6,26,2,15,0.12,24.29,97.6
1999,6,26,2,20,0.16,24.26,97.5
1999,6,26,2,25,0.14,24.26,97.3
1999,6,26,2,30,0.16,24.27,97.5
1999,6,26,2,35,0.18,24.29,97.2
1999,6,26,2,40,0.13,24.25,97.2
1999,6,26,2,45,0.14,24.24,97.2
1999,6,26,2,50,0.09,24.26,97.2
1999,6,26,2,55,0.12,24.31,97.1
1999,6,26,3,0,0.12,24.21,97.2
1999,6,26,3,5,0.06,24.21,97.6
1999,6,26,3,10,0.08,24.16,97.9
1999,6,26,3,15,0.07,24.12,98
1999,6,26,3,20,0.09,24.11,98.1
1999,6,26,3,25,0.08,24.1,97.9
1999,6,26,3,30,0.07,24.14,98
1999,6,26,3,35,0.07,24.17,97.8
1999,6,26,3,40,0.08,24.18,97.5
1999,6,26,3,45,0.07,24.21,97.3
1999,6,26,3,50,0.1,24.26,97
1999,6,26,3,55,0.11,24.31,96.6
1999,6,26,4,0,0.12,24.35,96.4
1999,6,26,4,5,0.08,24.38,96.2
1999,6,26,4,10,0.11,24.42,95.9
1999,6,26,4,15,0.1,24.44,95.9
1999,6,26,4,20,0.09,24.49,95.9
1999,6,26,4,25,0.07,24.5,95.9
1999,6,26,4,30,0.07,24.52,96
1999,6,26,4,35,0.07,24.48,95.9
1999,6,26,4,40,0.04,24.47,96.2
1999,6,26,4,45,0.11,24.48,96.3
1999,6,26,4,50,0.08,24.52,96.3
1999,6,26,4,55,0.11,24.5,96.1
1999,6,26,5,0,0.09,24.51,96
1999,6,26,5,5,0.09,24.52,95.7
1999,6,26,5,10,0.08,24.53,95.4
1999,6,26,5,15,0.12,24.52,95.1
1999,6,26,5,20,0.26,24.47,95.1
1999,6,26,5,25,0.52,24.45,95.2
1999,6,26,5,30,1.04,24.38,95.3
1999,6,26,5,35,1.64,24.29,95.8
1999,6,26,5,40,2.48,24.26,96.2
1999,6,26,5,45,2.4,24.3,96.5
1999,6,26,5,50,3.56,24.34,96.8
1999,6,26,5,55,5.07,24.37,96.7
1999,6,26,6,0,6.86,24.41,97
1999,6,26,6,5,10.73,24.48,96.9
1999,6,26,6,10,10.15,24.48,96.9
1999,6,26,6,15,11.46,24.49,96.8
1999,6,26,6,20,16.56,24.52,96.8
1999,6,26,6,25,24.34,24.49,96.7
1999,6,26,6,30,25.88,24.57,97.1
1999,6,26,6,35,31.66,24.61,97.1
1999,6,26,6,40,32.91,24.61,97.2
1999,6,26,6,45,40.56,24.64,97.2
1999,6,26,6,50,39.85,24.69,97.2
1999,6,26,6,55,34.8,24.74,97.3
1999,6,26,7,0,42.47,24.75,97.4
1999,6,26,7,5,38.89,24.74,97.5
1999,6,26,7,10,50.34,24.78,97.7
1999,6,26,7,15,77.5,24.86,97.5
1999,6,26,7,20,87.2,24.94,97.3
1999,6,26,7,25,90.2,25,97.1
1999,6,26,7,30,83.2,25.08,97
1999,6,26,7,35,90.9,25.15,96.8
1999,6,26,7,40,112.1,25.19,96.6
1999,6,26,7,45,139.7,25.22,96.5
1999,6,26,7,50,161.6,25.32,96.4
1999,6,26,7,55,217.7,25.45,96
1999,6,26,8,0,264.4,25.63,95.2
1999,6,26,8,5,143.4,25.75,94.2
1999,6,26,8,10,222.8,25.82,93.7
1999,6,26,8,15,297.4,25.99,93.4
1999,6,26,8,20,278.7,26.1,92.5
1999,6,26,8,25,262.1,26.18,91.9
1999,6,26,8,30,173.3,26.32,91.4
1999,6,26,8,35,176.8,26.38,90.8
1999,6,26,8,40,285.2,26.49,90.2
1999,6,26,8,45,327.7,26.68,89.5
1999,6,26,8,50,699.8,27.01,87.8
1999,6,26,8,55,465.6,27.27,86.3
1999,6,26,9,0,279.5,27.42,85.4
1999,6,26,9,5,397.5,27.33,85.1
1999,6,26,9,10,485.8,27.49,83.9
1999,6,26,9,15,420.4,27.78,82.2
1999,6,26,9,20,453.8,27.94,81.2
1999,6,26,9,25,502.4,28.1,80.5
1999,6,26,9,30,433.6,28.12,80.3
1999,6,26,9,35,551.6,28.16,80.2
1999,6,26,9,40,494.9,28.35,79.2
1999,6,26,9,45,668,28.66,77.5
1999,6,26,9,50,638.4,28.86,76.5
1999,6,26,9,55,803,28.96,75.7
1999,6,26,10,0,456.8,29.21,74.4
1999,6,26,10,5,538.6,29.16,73.2
1999,6,26,10,10,588.3,29.18,73.9
1999,6,26,10,15,381.1,29.31,72.9
1999,6,26,10,20,440.5,29.35,71.8
1999,6,26,10,25,372.1,29.41,72
1999,6,26,10,30,585.7,29.35,71.4
1999,6,26,10,35,680.2,29.5,71.2
1999,6,26,10,40,696.4,29.52,70.5
1999,6,26,10,45,723,29.64,71.2
1999,6,26,10,50,819,29.89,71.3
1999,6,26,10,55,615.7,30.06,70.9
1999,6,26,11,0,382.5,30.16,70.4
1999,6,26,11,5,432.1,30.13,69.84
1999,6,26,11,10,712,30.16,69.74
1999,6,26,11,15,551.6,30.19,69.25
1999,6,26,11,20,632.2,30.44,68.55
1999,6,26,11,25,280.7,30.65,67.91
1999,6,26,11,30,224.5,30.63,67.2
1999,6,26,11,35,725,30.49,67.36
1999,6,26,11,40,597.1,30.67,66.63
1999,6,26,11,45,443.9,30.84,66.58
1999,6,26,11,50,352.3,31.06,65.98
1999,6,26,11,55,504.3,30.79,65.85
1999,6,26,12,0,446.6,30.54,67.07
1999,6,26,12,5,360.4,30.53,66.97
1999,6,26,12,10,291.4,30.49,67.01
1999,6,26,12,15,604.4,30.49,67.45
1999,6,26,12,20,482.6,30.66,67.28
1999,6,26,12,25,541.2,30.96,66.3
1999,6,26,12,30,478,31.01,66.3
1999,6,26,12,35,524.2,31.08,66.28
1999,6,26,12,40,509.9,31.05,66.75
1999,6,26,12,45,512.3,31.03,67.09
1999,6,26,12,50,544.2,30.89,66.69
1999,6,26,12,55,575.1,31.05,66.4
1999,6,26,13,0,595.8,31.12,66.32
1999,6,26,13,5,448.7,31,67.15
1999,6,26,13,10,322.9,30.86,67.92
1999,6,26,13,15,478.1,30.89,67.53
1999,6,26,13,20,585.1,31.13,66.35
1999,6,26,13,25,491.3,31.37,65.4
1999,6,26,13,30,360.9,31.31,65.78
1999,6,26,13,35,711,31.25,66.52
1999,6,26,13,40,882,31.35,66.17
1999,6,26,13,45,868,31.44,68.97
1999,6,26,13,50,908,31.21,69.94
1999,6,26,13,55,959,31.03,70.1
1999,6,26,14,0,973,31.37,68.46
1999,6,26,14,5,962,31.68,67.99
1999,6,26,14,10,951,32,65.75
1999,6,26,14,15,740,32.24,64.17
1999,6,26,14,20,517.9,32.25,62.61
1999,6,26,14,25,756,32.26,61.77
1999,6,26,14,30,726,32.42,61.86
1999,6,26,14,35,760,32.51,63.37
1999,6,26,14,40,721,32.06,64.37
1999,6,26,14,45,535.1,32.07,64.72
1999,6,26,14,50,769,31.99,64.78
1999,6,26,14,55,642.6,31.82,64.56
1999,6,26,15,0,555.7,32.06,62.01
1999,6,26,15,5,637.6,32.22,62.29
1999,6,26,15,10,587.4,32.2,62.71
1999,6,26,15,15,694.4,32.39,62.08
1999,6,26,15,20,683.3,32.55,61.55
1999,6,26,15,25,337.2,32.37,61.74
1999,6,26,15,30,410.7,32.02,62.45
1999,6,26,15,35,260.4,32.07,61.99
1999,6,26,15,40,711,32.13,61.78
1999,6,26,15,45,553.5,32.5,60.7
1999,6,26,15,50,494,32.3,59.91
1999,6,26,15,55,608.2,32.09,60.38
1999,6,26,16,0,401.2,32.22,60.53
1999,6,26,16,5,458.7,32.3,62.51
1999,6,26,16,10,555.5,32.33,62.99
1999,6,26,16,15,331.4,32.3,63.26
1999,6,26,16,20,442.8,31.99,65.55
1999,6,26,16,25,140.6,31.8,65.42
1999,6,26,16,30,330.8,31.79,64.95
1999,6,26,16,35,483.8,31.99,64.6
1999,6,26,16,40,567.1,32.14,64.24
1999,6,26,16,45,379.6,32.44,63.3
1999,6,26,16,50,443.4,32.17,63.25
1999,6,26,16,55,427.7,32.17,62.97
1999,6,26,17,0,140.8,32.24,63.73
1999,6,26,17,5,307.6,31.98,64.28
1999,6,26,17,10,280.8,31.92,64.76
1999,6,26,17,15,135.5,31.97,64.38
1999,6,26,17,20,277.6,31.83,65.44
1999,6,26,17,25,286.3,31.79,66.79
1999,6,26,17,30,344.2,31.44,68.53
1999,6,26,17,35,315.6,31.45,68.81
1999,6,26,17,40,303.2,31.56,68.71
1999,6,26,17,45,232.8,31.62,68.61
1999,6,26,17,50,214.8,31.5,68.57
1999,6,26,17,55,174,31.36,68.22
1999,6,26,18,0,178.3,31.48,67.45
1999,6,26,18,5,191,31.53,66.83
1999,6,26,18,10,199.2,31.53,66.4
1999,6,26,18,15,133.9,31.5,66.84
1999,6,26,18,20,92.2,31.4,67.27
1999,6,26,18,25,84.4,31.32,68.13
1999,6,26,18,30,102.1,31.35,68.38
1999,6,26,18,35,74.1,31.29,69.59
1999,6,26,18,40,67.84,31.12,70.9
1999,6,26,18,45,104.2,31.1,71
1999,6,26,18,50,91.8,31.01,71.4
1999,6,26,18,55,78.9,30.97,71.2
1999,6,26,19,0,72.3,30.86,70.6
1999,6,26,19,5,58.61,30.74,71.8
1999,6,26,19,10,38.67,30.48,73.4
1999,6,26,19,15,26.12,30.22,74.5
1999,6,26,19,20,18.99,30.08,74.9
1999,6,26,19,25,12.64,29.94,75.6
1999,6,26,19,30,9.5,29.8,76.3
1999,6,26,19,35,6.28,29.72,76.8
1999,6,26,19,40,3.76,29.6,77.5
1999,6,26,19,45,2.08,29.53,77.6
1999,6,26,19,50,1.06,29.45,77.6
1999,6,26,19,55,0.54,29.41,78.1
1999,6,26,20,0,0.16,29.33,78.3
1999,6,26,20,5,0.08,29.23,78.9
1999,6,26,20,10,0.03,29.16,79.7
1999,6,26,20,15,0.06,29.08,80.1
1999,6,26,20,20,0.03,28.97,80.4
1999,6,26,20,25,0.07,28.88,81
1999,6,26,20,30,0.11,28.78,81.8
1999,6,26,20,35,0.12,28.7,82.2
1999,6,26,20,40,0.14,28.63,82.6
1999,6,26,20,45,0.18,28.58,82.9
1999,6,26,20,50,0.13,28.51,83.3
1999,6,26,20,55,0.19,28.42,83.6
1999,6,26,21,0,0.16,28.36,83.9
1999,6,26,21,5,0.2,28.3,84.2
1999,6,26,21,10,0.2,28.22,84.7
1999,6,26,21,15,0.2,28.15,85.1
1999,6,26,21,20,0.2,28.07,85.6
1999,6,26,21,25,0.23,28,86.2
1999,6,26,21,30,0.24,27.92,86.5
1999,6,26,21,35,0.22,27.81,87.3
1999,6,26,21,40,0.25,27.75,87.6
1999,6,26,21,45,0.24,27.7,87.8
1999,6,26,21,50,0.23,27.68,88.2
1999,6,26,21,55,0.24,27.63,88.4
1999,6,26,22,0,0.23,27.57,88.7
1999,6,26,22,5,0.25,27.5,88.9
1999,6,26,22,10,0.23,27.43,89.2
1999,6,26,22,15,0.24,27.4,89.4
1999,6,26,22,20,0.23,27.36,89.4
1999,6,26,22,25,0.19,27.28,89.7
1999,6,26,22,30,0.23,27.22,90.1
1999,6,26,22,35,0.22,27.16,90.2
1999,6,26,22,40,0.2,27.1,90.6
1999,6,26,22,45,0.22,27.07,90.9
1999,6,26,22,50,0.21,27.02,91.1
1999,6,26,22,55,0.23,26.97,91.6
1999,6,26,23,0,0.24,26.96,91.6
1999,6,26,23,5,0.22,26.95,91.7
1999,6,26,23,10,0.2,26.94,92
1999,6,26,23,15,0.21,26.91,92.3
1999,6,26,23,20,0.22,26.88,92.6
1999,6,26,23,25,0.22,26.87,92.7
1999,6,26,23,30,0.2,26.89,92.6
1999,6,26,23,35,0.2,26.87,92.9
1999,6,26,23,40,0.2,26.84,93.1
1999,6,26,23,45,0.23,26.84,92.9
1999,6,26,23,50,0.2,26.86,93.1
1999,6,26,23,55,0.23,26.86,92.7
1999,6,27,0,0,0.21,26.85,92.8
1999,6,27,0,5,0.21,26.83,92.9
1999,6,27,0,10,0.22,26.85,93
1999,6,27,0,15,0.18,26.86,93
1999,6,27,0,20,0.22,26.88,92.9
1999,6,27,0,25,0.19,26.86,92.9
1999,6,27,0,30,0.18,26.84,93.2
1999,6,27,0,35,0.2,26.84,93.3
1999,6,27,0,40,0.2,26.84,93.3
1999,6,27,0,45,0.2,26.83,93.4
1999,6,27,0,50,0.2,26.83,93.1
1999,6,27,0,55,0.2,26.85,93.1
1999,6,27,1,0,0.2,26.81,93.2
1999,6,27,1,5,0.2,26.78,93.4
1999,6,27,1,10,0.2,26.8,93.4
1999,6,27,1,15,0.2,26.83,93.4
1999,6,27,1,20,0.2,26.85,93.1
1999,6,27,1,25,0.22,26.88,92.8
1999,6,27,1,30,0.19,26.91,92.6
1999,6,27,1,35,0.2,26.95,92
1999,6,27,1,40,0.21,26.98,91.5
1999,6,27,1,45,0.2,27,91.3
1999,6,27,1,50,0.2,26.98,91.4
1999,6,27,1,55,0.2,26.97,91.7
1999,6,27,2,0,0.19,26.94,91.6
1999,6,27,2,5,0.21,26.91,91.9
1999,6,27,2,10,0.22,26.88,91.9
1999,6,27,2,15,0.22,26.88,92
1999,6,27,2,20,0.18,26.93,91.8
1999,6,27,2,25,0.21,26.95,91.7
1999,6,27,2,30,0.2,26.92,91.6
1999,6,27,2,35,0.18,26.9,91.7
1999,6,27,2,40,0.21,26.93,91.8
1999,6,27,2,45,0.18,26.92,91.9
1999,6,27,2,50,0.18,26.9,92
1999,6,27,2,55,0.2,26.89,91.9
1999,6,27,3,0,0.19,26.89,92.4
1999,6,27,3,5,0.19,26.86,92.5
1999,6,27,3,10,0.16,26.81,92.6
1999,6,27,3,15,0.15,26.79,92.8
1999,6,27,3,20,0.17,26.78,92.8
1999,6,27,3,25,0.2,26.78,93
1999,6,27,3,30,0.17,26.76,92.8
1999,6,27,3,35,0.16,26.76,92.9
1999,6,27,3,40,0.18,26.74,93.4
1999,6,27,3,45,0.19,26.68,93.4
1999,6,27,3,50,0.16,26.61,93.9
1999,6,27,3,55,0.18,26.57,94.2
1999,6,27,4,0,0.18,26.55,94.5
1999,6,27,4,5,0.17,26.54,94.9
1999,6,27,4,10,0.18,26.47,94.9
1999,6,27,4,15,0.15,26.43,94.7
1999,6,27,4,20,0.18,26.44,94.4
1999,6,27,4,25,0.19,26.42,94.6
1999,6,27,4,30,0.18,26.41,94.7
1999,6,27,4,35,0.16,26.39,94.8
1999,6,27,4,40,0.19,26.38,94.9
1999,6,27,4,45,0.17,26.36,94.8
1999,6,27,4,50,0.18,26.36,94.9
1999,6,27,4,55,0.23,26.35,95.1
1999,6,27,5,0,0.23,26.32,95.3
1999,6,27,5,5,0.18,26.27,95.5
1999,6,27,5,10,0.2,26.24,95.7
1999,6,27,5,15,0.58,26.26,95.6
1999,6,27,5,20,2.08,26.28,95.5
1999,6,27,5,25,3.41,26.26,95.4
1999,6,27,5,30,4.29,26.29,95.2
1999,6,27,5,35,4.94,26.31,95.1
1999,6,27,5,40,6.66,26.25,95.3
1999,6,27,5,45,8.22,26.17,95.8
1999,6,27,5,50,11.05,26.14,96.2
1999,6,27,5,55,17.21,26.09,96.6
1999,6,27,6,0,28.78,26.06,96.9
1999,6,27,6,5,38.91,26.05,96.8
1999,6,27,6,10,53.45,26.1,96.6
1999,6,27,6,15,64.45,26.17,96.4
1999,6,27,6,20,70.8,26.22,96
1999,6,27,6,25,63.17,26.25,95.6
1999,6,27,6,30,45.56,26.25,95.6
1999,6,27,6,35,57.05,26.26,96.1
1999,6,27,6,40,61.16,26.27,96
1999,6,27,6,45,82.6,26.27,96
1999,6,27,6,50,89.2,26.3,95.9
1999,6,27,6,55,85.4,26.37,95.8
1999,6,27,7,0,122.2,26.42,95.6
1999,6,27,7,5,101.8,26.43,95
1999,6,27,7,10,122.6,26.42,95
1999,6,27,7,15,172.4,26.49,94.9
1999,6,27,7,20,153.1,26.53,94.2
1999,6,27,7,25,119.4,26.61,93.8
1999,6,27,7,30,113.1,26.7,93
1999,6,27,7,35,177.3,26.74,91.9
1999,6,27,7,40,125.8,26.88,91.2
1999,6,27,7,45,111.3,26.99,90.1
1999,6,27,7,50,177.5,27.02,89.5
1999,6,27,7,55,257.6,27.17,88.4
1999,6,27,8,0,376.4,27.37,86.5
1999,6,27,8,5,465.3,27.58,85.1
1999,6,27,8,10,426.8,27.86,83.9
1999,6,27,8,15,248.2,27.96,82.8
1999,6,27,8,20,119.6,27.85,83.2
1999,6,27,8,25,97.1,27.71,82.9
1999,6,27,8,30,129.1,27.7,82.5
1999,6,27,8,35,227.9,27.75,82.2
1999,6,27,8,40,465.4,27.86,81.6
1999,6,27,8,45,691.6,28.19,79.4
1999,6,27,8,50,646.4,28.5,77.1
1999,6,27,8,55,635.6,28.83,75.5
