%iy  id  it imin   Q*      QH      QE      Qs      Qf    Wind    RH     Td     press   rain    Kdn    snow    ldown   fcld    wuh     xsmd    lai_hr  Kdiff   Kdir    Wd
1999 153 9 15 -999.00 -999.00 -999.00 -999.00 -999.00 1.34 79.10 26.60 101.42 0.00 0.21 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 9 20 -999.00 -999.00 -999.00 -999.00 -999.00 1.34 77.50 26.66 101.39 0.00 0.29 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 9 25 -999.00 -999.00 -999.00 -999.00 -999.00 1.34 75.80 26.72 101.46 0.00 0.29 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 9 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.24 76.90 26.76 99999.00 99999.00 0.52 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 9 35 -999.00 -999.00 -999.00 -999.00 -999.00 2.24 75.60 26.98 101.46 0.00 0.57 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 9 40 -999.00 -999.00 -999.00 -999.00 -999.00 2.24 74.90 27.13 99999.00 99999.00 0.53 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 9 45 -999.00 -999.00 -999.00 -999.00 -999.00 99999.00 71.50 27.47 99999.00 99999.00 0.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 9 50 -999.00 -999.00 -999.00 -999.00 -999.00 2.24 69.57 27.80 101.42 0.00 0.78 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 9 55 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 68.56 28.04 99999.00 99999.00 0.81 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.24 67.46 28.39 101.46 0.00 0.96 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 10 5 -999.00 -999.00 -999.00 -999.00 -999.00 1.34 66.18 28.56 101.46 0.00 0.85 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 10 10 -999.00 -999.00 -999.00 -999.00 -999.00 1.34 65.88 28.48 101.46 0.00 0.87 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 10 15 -999.00 -999.00 -999.00 -999.00 -999.00 1.34 66.69 28.49 99999.00 99999.00 0.76 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 10 20 -999.00 -999.00 -999.00 -999.00 -999.00 1.34 63.79 28.52 99999.00 99999.00 0.66 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 10 25 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 62.96 28.60 101.39 0.00 0.86 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 10 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.24 64.69 28.64 101.35 0.00 0.59 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 10 35 -999.00 -999.00 -999.00 -999.00 -999.00 1.34 64.06 28.77 101.42 0.00 0.65 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 10 40 -999.00 -999.00 -999.00 -999.00 -999.00 2.24 63.08 28.86 101.35 0.00 0.75 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 10 45 -999.00 -999.00 -999.00 -999.00 -999.00 3.13 61.58 29.13 101.39 0.00 0.75 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 10 50 -999.00 -999.00 -999.00 -999.00 -999.00 1.34 62.09 29.07 101.46 0.00 0.58 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 10 55 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 62.39 28.98 101.52 0.00 0.83 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.13 61.78 29.18 101.49 0.00 0.96 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 11 5 -999.00 -999.00 -999.00 -999.00 -999.00 2.68 62.26 29.21 101.46 99999.00 0.69 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 11 10 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 62.77 29.07 101.52 0.00 0.93 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 11 15 -999.00 -999.00 -999.00 -999.00 -999.00 2.68 62.62 29.24 101.46 99999.00 0.58 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 11 20 -999.00 -999.00 -999.00 -999.00 -999.00 5.81 62.21 29.31 101.32 0.00 0.98 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 11 25 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 61.61 29.47 101.39 99999.00 0.78 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 11 30 -999.00 -999.00 -999.00 -999.00 -999.00 4.47 61.29 29.43 99999.00 99999.00 0.61 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 11 35 -999.00 -999.00 -999.00 -999.00 -999.00 3.58 62.28 29.44 99999.00 99999.00 0.79 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 11 40 -999.00 -999.00 -999.00 -999.00 -999.00 2.24 60.97 29.64 99999.00 1.78 1.01 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 11 45 -999.00 -999.00 -999.00 -999.00 -999.00 4.47 59.97 29.62 101.42 99999.00 0.85 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 11 50 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 59.85 29.78 101.46 99999.00 0.51 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 11 55 -999.00 -999.00 -999.00 -999.00 -999.00 3.58 60.02 29.90 101.49 99999.00 0.74 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.58 58.53 30.10 101.52 0.00 0.72 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 12 5 -999.00 -999.00 -999.00 -999.00 -999.00 4.92 57.75 30.28 101.42 99999.00 0.78 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 12 10 -999.00 -999.00 -999.00 -999.00 -999.00 2.68 59.24 30.29 101.49 0.00 0.71 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 12 15 -999.00 -999.00 -999.00 -999.00 -999.00 1.34 59.02 30.18 101.52 0.00 0.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 12 20 -999.00 -999.00 -999.00 -999.00 -999.00 1.34 58.04 30.41 101.52 0.00 0.92 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 12 25 -999.00 -999.00 -999.00 -999.00 -999.00 1.34 56.44 30.34 101.66 0.00 0.86 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 12 30 -999.00 -999.00 -999.00 -999.00 -999.00 99999.00 57.03 30.15 99999.00 99999.00 0.64 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 12 35 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 57.26 30.04 101.69 0.00 0.93 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 12 40 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 57.50 30.25 101.69 0.00 0.79 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 12 45 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 56.07 30.43 101.63 0.00 0.92 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 12 50 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 56.51 30.57 101.63 0.00 0.97 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 12 55 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 55.71 30.66 101.63 0.00 0.82 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 57.01 30.26 101.66 0.00 0.85 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 13 5 -999.00 -999.00 -999.00 -999.00 -999.00 2.68 57.78 30.23 101.73 0.00 0.85 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 13 10 -999.00 -999.00 -999.00 -999.00 -999.00 3.13 57.60 30.59 101.69 0.00 0.94 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 13 15 -999.00 -999.00 -999.00 -999.00 -999.00 3.58 55.27 30.96 99999.00 99999.00 0.91 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 13 20 -999.00 -999.00 -999.00 -999.00 -999.00 3.58 55.38 30.82 101.76 0.00 0.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 13 25 -999.00 -999.00 -999.00 -999.00 -999.00 3.13 55.98 30.83 99999.00 99999.00 0.59 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 13 30 -999.00 -999.00 -999.00 -999.00 -999.00 3.58 56.26 30.61 101.76 0.00 0.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 13 35 -999.00 -999.00 -999.00 -999.00 -999.00 3.13 57.00 30.56 101.73 0.00 0.63 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 13 40 -999.00 -999.00 -999.00 -999.00 -999.00 4.47 56.14 30.79 99999.00 99999.00 0.81 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 13 45 -999.00 -999.00 -999.00 -999.00 -999.00 4.47 56.25 30.95 101.73 0.00 0.86 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 13 50 -999.00 -999.00 -999.00 -999.00 -999.00 4.92 54.60 31.24 101.69 0.00 0.86 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 13 55 -999.00 -999.00 -999.00 -999.00 -999.00 5.81 54.18 31.28 101.59 1.27 0.77 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.47 54.70 30.90 101.52 99999.00 0.74 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 14 5 -999.00 -999.00 -999.00 -999.00 -999.00 4.47 53.68 30.89 101.46 0.00 0.68 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 14 10 -999.00 -999.00 -999.00 -999.00 -999.00 7.15 55.44 30.68 101.42 0.00 0.76 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 14 15 -999.00 -999.00 -999.00 -999.00 -999.00 4.92 56.39 30.75 101.39 0.00 0.75 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 14 20 -999.00 -999.00 -999.00 -999.00 -999.00 4.02 56.07 30.83 101.46 0.00 0.61 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 14 25 -999.00 -999.00 -999.00 -999.00 -999.00 4.47 55.44 30.82 101.42 0.00 0.70 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 14 30 -999.00 -999.00 -999.00 -999.00 -999.00 3.13 55.19 30.91 101.46 0.00 0.72 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 14 35 -999.00 -999.00 -999.00 -999.00 -999.00 2.24 54.00 31.00 101.56 0.00 0.78 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 14 40 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 55.42 31.10 101.63 0.00 0.53 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 14 45 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 55.24 31.18 101.63 0.00 0.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 14 50 -999.00 -999.00 -999.00 -999.00 -999.00 99999.00 55.43 31.16 99999.00 99999.00 0.65 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 14 55 -999.00 -999.00 -999.00 -999.00 -999.00 1.34 54.29 31.03 101.66 0.00 0.66 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 54.99 30.85 101.59 0.00 0.55 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 15 5 -999.00 -999.00 -999.00 -999.00 -999.00 2.68 56.10 30.84 101.56 0.00 0.46 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 15 10 -999.00 -999.00 -999.00 -999.00 -999.00 3.58 55.97 31.02 101.49 0.00 0.33 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 15 15 -999.00 -999.00 -999.00 -999.00 -999.00 4.47 55.59 30.78 101.46 0.00 0.33 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 15 20 -999.00 -999.00 -999.00 -999.00 -999.00 5.81 56.25 30.74 101.46 0.00 0.35 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 15 25 -999.00 -999.00 -999.00 -999.00 -999.00 4.92 56.66 30.74 101.56 0.00 0.40 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 15 30 -999.00 -999.00 -999.00 -999.00 -999.00 4.02 57.50 30.80 101.52 0.00 0.40 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 15 35 -999.00 -999.00 -999.00 -999.00 -999.00 4.47 57.35 30.82 101.56 0.00 0.38 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 15 40 -999.00 -999.00 -999.00 -999.00 -999.00 4.02 57.44 30.74 101.56 0.00 0.37 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 15 45 -999.00 -999.00 -999.00 -999.00 -999.00 2.68 56.78 30.76 101.59 0.00 0.39 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 15 50 -999.00 -999.00 -999.00 -999.00 -999.00 3.13 57.06 30.57 101.59 0.00 0.40 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 15 55 -999.00 -999.00 -999.00 -999.00 -999.00 2.24 56.90 30.63 99999.00 99999.00 0.33 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.34 57.13 30.56 101.52 0.00 0.37 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 16 5 -999.00 -999.00 -999.00 -999.00 -999.00 1.34 56.66 30.71 101.46 0.00 0.38 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 16 10 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 56.64 30.72 99999.00 99999.00 0.35 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 16 15 -999.00 -999.00 -999.00 -999.00 -999.00 2.24 56.74 30.73 101.35 0.00 0.31 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 16 20 -999.00 -999.00 -999.00 -999.00 -999.00 2.24 57.13 30.70 101.29 0.00 0.29 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 16 25 -999.00 -999.00 -999.00 -999.00 -999.00 3.13 57.38 30.63 101.19 0.00 0.27 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 16 30 -999.00 -999.00 -999.00 -999.00 -999.00 4.47 55.82 30.62 101.19 0.00 0.26 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 16 35 -999.00 -999.00 -999.00 -999.00 -999.00 4.02 56.40 30.59 99999.00 99999.00 0.25 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 16 40 -999.00 -999.00 -999.00 -999.00 -999.00 5.81 56.32 30.59 99999.00 99999.00 0.26 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 16 45 -999.00 -999.00 -999.00 -999.00 -999.00 2.24 56.56 30.70 101.32 19.30 0.27 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 16 50 -999.00 -999.00 -999.00 -999.00 -999.00 4.47 57.13 30.71 99999.00 99999.00 0.26 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 16 55 -999.00 -999.00 -999.00 -999.00 -999.00 4.02 57.94 30.79 99999.00 99999.00 0.22 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.58 57.65 30.67 99999.00 99999.00 0.20 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 17 5 -999.00 -999.00 -999.00 -999.00 -999.00 3.13 58.38 30.55 101.29 1.78 0.18 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 17 10 -999.00 -999.00 -999.00 -999.00 -999.00 7.60 58.54 30.40 101.29 99999.00 0.16 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 17 15 -999.00 -999.00 -999.00 -999.00 -999.00 1.34 59.25 30.30 101.35 0.76 0.16 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 17 20 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 59.99 30.23 101.32 0.51 0.16 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 17 25 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 60.77 30.19 101.39 99999.00 0.16 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 17 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.24 60.95 30.21 101.46 0.00 0.15 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 17 35 -999.00 -999.00 -999.00 -999.00 -999.00 99999.00 61.85 30.07 99999.00 99999.00 0.15 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 17 40 -999.00 -999.00 -999.00 -999.00 -999.00 2.24 61.69 30.01 101.49 0.00 0.14 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 17 45 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 62.01 29.94 101.49 0.00 0.14 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 17 50 -999.00 -999.00 -999.00 -999.00 -999.00 1.34 62.77 29.86 99999.00 99999.00 0.14 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 17 55 -999.00 -999.00 -999.00 -999.00 -999.00 2.24 63.48 29.84 101.42 0.00 0.13 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.24 63.49 29.81 99999.00 99999.00 0.12 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 18 5 -999.00 -999.00 -999.00 -999.00 -999.00 1.34 64.04 29.80 101.35 0.00 0.11 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 18 10 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 63.47 29.78 101.29 0.00 0.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 18 15 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 63.77 29.74 99999.00 99999.00 0.09 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 18 20 -999.00 -999.00 -999.00 -999.00 -999.00 1.34 63.95 29.69 101.35 0.00 0.08 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 18 25 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 64.20 29.65 99999.00 99999.00 0.07 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 18 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.24 64.76 29.63 101.46 0.00 0.06 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 18 35 -999.00 -999.00 -999.00 -999.00 -999.00 2.24 64.50 29.61 99999.00 99999.00 0.06 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 18 40 -999.00 -999.00 -999.00 -999.00 -999.00 2.24 64.53 29.57 101.46 0.00 0.08 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 18 45 -999.00 -999.00 -999.00 -999.00 -999.00 3.13 64.13 29.50 99999.00 99999.00 0.07 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 18 50 -999.00 -999.00 -999.00 -999.00 -999.00 3.13 64.16 29.41 101.49 0.00 0.06 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 18 55 -999.00 -999.00 -999.00 -999.00 -999.00 3.58 64.70 29.30 99999.00 99999.00 0.04 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.13 65.34 29.23 99999.00 99999.00 0.05 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 19 5 -999.00 -999.00 -999.00 -999.00 -999.00 3.58 65.81 29.20 101.56 0.00 0.05 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 19 10 -999.00 -999.00 -999.00 -999.00 -999.00 2.68 65.99 29.09 99999.00 99999.00 0.04 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 19 15 -999.00 -999.00 -999.00 -999.00 -999.00 2.68 66.41 28.96 101.52 0.00 0.03 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 19 20 -999.00 -999.00 -999.00 -999.00 -999.00 3.13 67.15 28.81 101.46 0.00 0.02 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 19 25 -999.00 -999.00 -999.00 -999.00 -999.00 2.68 67.90 28.72 101.46 0.00 0.01 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 19 30 -999.00 -999.00 -999.00 -999.00 -999.00 3.58 68.37 28.61 101.35 0.00 0.01 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 19 35 -999.00 -999.00 -999.00 -999.00 -999.00 3.13 68.80 28.53 101.29 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 19 40 -999.00 -999.00 -999.00 -999.00 -999.00 4.47 69.30 28.42 101.19 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 19 45 -999.00 -999.00 -999.00 -999.00 -999.00 2.68 69.91 28.31 101.19 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 19 50 -999.00 -999.00 -999.00 -999.00 -999.00 4.47 70.20 28.25 101.15 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 19 55 -999.00 -999.00 -999.00 -999.00 -999.00 3.13 70.50 28.16 101.25 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.58 70.30 28.06 101.22 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 20 5 -999.00 -999.00 -999.00 -999.00 -999.00 3.13 70.40 27.95 101.25 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 20 10 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 70.60 27.86 101.29 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 20 15 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 70.40 27.78 101.42 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1999 153 20 20 -999.00 -999.00 -999.00 -999.00 -999.00 3.13 70.60 27.70 101.46 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
